sample_id	md5sum	assembly
SAMEA37598668	52ddc4737f1fc04ef9db4085325ae0ae	SAMEA37598668.contigs.fa.gz
SAMEA37608418	61efa9ac9c1cba1cb17051c1a42d5848	SAMEA37608418.contigs.fa.gz
SAMEA37611418	f2b5f0e63ac63c48a2a3794ce58423ca	SAMEA37611418.contigs.fa.gz
SAMEA37618168	5823a1163794d94a8890da961116a984	SAMEA37618168.contigs.fa.gz
SAMEA37624168	64ceac8a5590abb5b43ac2b50473c496	SAMEA37624168.contigs.fa.gz
SAMEA37631668	3c58b798d2ae2dc8e69b914b74b60c51	SAMEA37631668.contigs.fa.gz
SAMEA37633918	acdf5950a6191bfcf189e109a2a9bd76	SAMEA37633918.contigs.fa.gz
SAMEA37636918	4a74140ef3d4ec3e2bba79bce21ff073	SAMEA37636918.contigs.fa.gz
SAMEA37639168	f3219d66f9526a9e9009891dfdea5c9b	SAMEA37639168.contigs.fa.gz
SAMEA37648168	864295c95ac3bbdacf63e2c99937a7ea	SAMEA37648168.contigs.fa.gz
SAMEA37652668	8158b10e114629db6439f642b5b0b37e	SAMEA37652668.contigs.fa.gz
SAMEA37655668	1837f72e7b60ced5cadc109ebc48600c	SAMEA37655668.contigs.fa.gz
SAMEA37657168	94bcde4db28b061a5239388cb16877fd	SAMEA37657168.contigs.fa.gz
SAMEA37660918	85da68a223c9a44ebf86b9f52005d6d0	SAMEA37660918.contigs.fa.gz
SAMEA37665418	c6571ee547eb7cc684b56987192c5688	SAMEA37665418.contigs.fa.gz
SAMEA37671418	2282e424eded26cabd5db3f980d38522	SAMEA37671418.contigs.fa.gz
SAMEA37672918	03b60c12849f5207fec65164a5bc1ad4	SAMEA37672918.contigs.fa.gz
SAMEA37687168	e69813673e2c427d60e7e58b73db1089	SAMEA37687168.contigs.fa.gz
SAMEA37691668	0413b73b05c217d31c8f8faa2fd1b070	SAMEA37691668.contigs.fa.gz
SAMEA37693168	b20c5ac5b018cf1a21fb86238486c4c4	SAMEA37693168.contigs.fa.gz
SAMEA37705918	a876bb2736c9745c4ae8d59287f9af9a	SAMEA37705918.contigs.fa.gz
SAMEA37712668	20d81c0974908fc2f4794af12ebad63e	SAMEA37712668.contigs.fa.gz
SAMEA37713418	580237c7f973f9cfee628a7f9787ee73	SAMEA37713418.contigs.fa.gz
SAMEA37738918	451ac7b90dc4b0f66d58fb77b9898562	SAMEA37738918.contigs.fa.gz
SAMEA37751668	43160910a5f5dc9aae3221736559dc30	SAMEA37751668.contigs.fa.gz
SAMEA37756918	1a1baad42a0f37fa110e762bf9a08a2c	SAMEA37756918.contigs.fa.gz
SAMEA37761418	f2ef55fee1e58b168a21f93e6fa492bb	SAMEA37761418.contigs.fa.gz
SAMEA37771168	0e27a4b3debadcf683944e79d4aa8078	SAMEA37771168.contigs.fa.gz
SAMEA37772668	cddd8d49b93758353bf35a48574e80ed	SAMEA37772668.contigs.fa.gz
SAMEA37774918	aaf3ceb63dbafb59394bb3e1d5b42c89	SAMEA37774918.contigs.fa.gz
SAMEA37782418	df685224f3ce1b14e081418272af7977	SAMEA37782418.contigs.fa.gz
SAMEA37786168	186ada3d01ff44855453d90851b1ac33	SAMEA37786168.contigs.fa.gz
SAMEA37795168	810ad147bfabfb18f11981f26700b614	SAMEA37795168.contigs.fa.gz
SAMEA37795918	8d054978e973d2f2c67f52b1dc48f570	SAMEA37795918.contigs.fa.gz
SAMEA37798168	4927135c67cc2c992a5bc06b8a503e06	SAMEA37798168.contigs.fa.gz
SAMEA37800418	13c6838cd0189e292bcaee2c19fb1c1d	SAMEA37800418.contigs.fa.gz
SAMEA37801918	86755d2a513556413c912fdfae467057	SAMEA37801918.contigs.fa.gz
SAMEA37803418	34185e00be9d70fcb62a9eb1ecdbd05a	SAMEA37803418.contigs.fa.gz
SAMEA37805668	fff574267b372919ce60b3c222d9daa3	SAMEA37805668.contigs.fa.gz
SAMEA37810168	d3ad5cb27f2a9cdbf64eea00fd1a8c11	SAMEA37810168.contigs.fa.gz
SAMEA3879267	dc781f1fd108dd67138b722fdef2b343	SAMEA3879267.contigs.fa.gz
SAMEA3879321	f841d04f5b838da3c80107de424a4377	SAMEA3879321.contigs.fa.gz
SAMEA3943079	44aad9ae156f181ff0ea0b580ea498e4	SAMEA3943079.contigs.fa.gz
SAMEA3943090	0b9ee0129456fc240c741ee6aa7c2814	SAMEA3943090.contigs.fa.gz
SAMEA3943092	dcbdf439b59d5999cd0992b1e6010eee	SAMEA3943092.contigs.fa.gz
SAMEA3943104	c7c203286c116ee6d667da7dcab821de	SAMEA3943104.contigs.fa.gz
SAMEA3943107	0877e594fe4b7eb653909ccdd10828be	SAMEA3943107.contigs.fa.gz
SAMEA3946968	985797140ff6d785c49decabee4104b6	SAMEA3946968.contigs.fa.gz
SAMEA3947025	7a1447c5ce42616b54bd68e85aa1e71a	SAMEA3947025.contigs.fa.gz
SAMEA3947026	0f9a370fbcda76bac90f4304ec075abc	SAMEA3947026.contigs.fa.gz
SAMEA3947036	6d8b8a8dc95041fd1e28e49448ff792f	SAMEA3947036.contigs.fa.gz
SAMEA3947162	12e9ce607876653d718b7b64f55497e4	SAMEA3947162.contigs.fa.gz
SAMEA4004285	76a7305067f90f1b1fd8dc288de8715e	SAMEA4004285.contigs.fa.gz
SAMEA4004290	d9ea5225dc063f84478e6de0f1819d3b	SAMEA4004290.contigs.fa.gz
SAMEA4004297	cb8a71c954715d8710cbed3bcfa0e1f3	SAMEA4004297.contigs.fa.gz
SAMEA4004301	22e01110be3b58948b9bf176e801a41e	SAMEA4004301.contigs.fa.gz
SAMEA4004310	9b92bb97a2ed3cc0ee1532ef91735324	SAMEA4004310.contigs.fa.gz
SAMEA4004312	8be67fad09202f50f405499c0dc47c62	SAMEA4004312.contigs.fa.gz
SAMEA4004322	def90c8fdc8f9cad1523a2e0ab6c8da8	SAMEA4004322.contigs.fa.gz
SAMEA4004342	e35b0973c5a9474cd011d4476bf40902	SAMEA4004342.contigs.fa.gz
SAMEA4004349	82c3acff0c747d171ca6104c45ff253f	SAMEA4004349.contigs.fa.gz
SAMEA4004360	3c651bb2096a45c6988edf13e2b40f84	SAMEA4004360.contigs.fa.gz
SAMEA4004361	58f596cc19c4d2b3184ddae476cd27e6	SAMEA4004361.contigs.fa.gz
SAMEA4004362	b8a1ce6884192d60897429f262e8fe82	SAMEA4004362.contigs.fa.gz
SAMEA4004363	c0722359180ac933a6fe4721efecc3b2	SAMEA4004363.contigs.fa.gz
SAMEA4004364	3e59c50a9295878f0b251906b636f007	SAMEA4004364.contigs.fa.gz
SAMEA4004365	ac489b1dd6675513a87c5a4e6b996eff	SAMEA4004365.contigs.fa.gz
SAMEA4004366	4d188b0be86b075f17e0bd86392e36f2	SAMEA4004366.contigs.fa.gz
SAMEA4004367	8b9524bdcee8311219b63021b29ed233	SAMEA4004367.contigs.fa.gz
SAMEA4004368	bd449429bc9a28834a9c6e8d9b561fdb	SAMEA4004368.contigs.fa.gz
SAMEA4004369	20490bd4907da188c986174010a40721	SAMEA4004369.contigs.fa.gz
SAMEA4004370	779a2a139142c762ccaf8b2a2b3b4445	SAMEA4004370.contigs.fa.gz
SAMEA4004371	e1190d258ff8c04ce57c4a6d3954b5b9	SAMEA4004371.contigs.fa.gz
SAMEA4004372	5e39caf27d616116c695518496278e3b	SAMEA4004372.contigs.fa.gz
SAMEA4004373	192f0d7f596e894b477ed3927e533be6	SAMEA4004373.contigs.fa.gz
SAMEA4004374	16eaf2f632ab958063e7802a9b929184	SAMEA4004374.contigs.fa.gz
SAMEA4004375	81b6658006db7f9938cb5453d5ffae71	SAMEA4004375.contigs.fa.gz
SAMEA4004376	ceedd24231a2ab8ae904cf7040f9bd44	SAMEA4004376.contigs.fa.gz
SAMEA4004377	082e82159256965fc0821962d41a35bc	SAMEA4004377.contigs.fa.gz
SAMEA4004378	2e2abaf5a094daab7c440931cd4ca6fb	SAMEA4004378.contigs.fa.gz
SAMEA4004380	befc9877816496d7ea0dbc53c1d215b8	SAMEA4004380.contigs.fa.gz
SAMEA4004381	273cf5dcfff29d36cb576b3151fd72d9	SAMEA4004381.contigs.fa.gz
SAMEA4004382	245bc1d1b4d55e56c5371aa65f264d47	SAMEA4004382.contigs.fa.gz
SAMEA4004383	fab390051b729abbb2bcdf954895988e	SAMEA4004383.contigs.fa.gz
SAMEA4004384	1f568dfd4d1f2e86b936dcc87583fd1d	SAMEA4004384.contigs.fa.gz
SAMEA4004385	b54e4faae3e4487f5bd36dcc39f3fa56	SAMEA4004385.contigs.fa.gz
SAMEA4004386	07b9b2eed3a89539a5500590f6e04414	SAMEA4004386.contigs.fa.gz
SAMEA4004387	33cbef9adc00ab23e5caffeb3ae9a899	SAMEA4004387.contigs.fa.gz
SAMEA4004389	ac894a97f2561a23d49e306363059ee9	SAMEA4004389.contigs.fa.gz
SAMEA4004391	93b1bfa604f14a8b8e197dfc6518c28d	SAMEA4004391.contigs.fa.gz
SAMEA4004392	9948b1dfe3f9e7a80934c393451720d6	SAMEA4004392.contigs.fa.gz
SAMEA4004393	c94c64b643ff430635336196c5d2cca0	SAMEA4004393.contigs.fa.gz
SAMEA4004394	7e7dc5513398a3f76a5789463e3ea9dc	SAMEA4004394.contigs.fa.gz
SAMEA4004395	98c383a71b63ff6d9ddadd54cd626a9d	SAMEA4004395.contigs.fa.gz
SAMEA4004396	584f92f1ed200e4aeb4d8e9bf9ab021c	SAMEA4004396.contigs.fa.gz
SAMEA4004398	2b9dbe473ae74fbd712f198100190d2a	SAMEA4004398.contigs.fa.gz
SAMEA4004399	ced32d945a481e43dfef432b025b7215	SAMEA4004399.contigs.fa.gz
SAMEA4004400	5d376d9bf496189bd2f2dfa9731da280	SAMEA4004400.contigs.fa.gz
SAMEA4004401	816a65976e2ee8fccb99e6aecd0a36c9	SAMEA4004401.contigs.fa.gz
SAMEA4004402	608f15288a21ee5f0c843cc2a45b0828	SAMEA4004402.contigs.fa.gz
SAMEA4004404	00cbc8b01f33ca1c91562b274f43275f	SAMEA4004404.contigs.fa.gz
SAMEA4004405	77fc829e1a44ecaf7ffa2740f3732638	SAMEA4004405.contigs.fa.gz
SAMEA4004407	6b603e9241a3b2ab4d47e8b6b54dee27	SAMEA4004407.contigs.fa.gz
SAMEA4004409	572407ec7ee283a5b74c1f5238fb5064	SAMEA4004409.contigs.fa.gz
SAMEA4004410	cec598c7ed795f32c7fdd36a8e4d621c	SAMEA4004410.contigs.fa.gz
SAMEA4004411	75b643b7b5d89fa3bc3f992c45eebde5	SAMEA4004411.contigs.fa.gz
SAMEA4004412	fdb7d1d3b1217651892e54ca0785e6f3	SAMEA4004412.contigs.fa.gz
SAMEA4004413	ed259ddce03b936d7535f3ef12409ae4	SAMEA4004413.contigs.fa.gz
SAMEA4004414	5ee475d4e9da92fd0be12e009a4df951	SAMEA4004414.contigs.fa.gz
SAMEA4004417	fd671e3cab7d34572ed0c0902687b0c8	SAMEA4004417.contigs.fa.gz
SAMEA4004418	1996e50ce82fa20625fbd41059526347	SAMEA4004418.contigs.fa.gz
SAMEA4004419	25e32aae6685129fdaa8de3d94caed95	SAMEA4004419.contigs.fa.gz
SAMEA4004420	04a1e1511845ffbdab7c53539c77d169	SAMEA4004420.contigs.fa.gz
SAMEA4004424	66994ef6d00697b4c1d0f9b9fa8d2da4	SAMEA4004424.contigs.fa.gz
SAMEA4004425	13f241fe888212cab9dfe2c8e5a737a7	SAMEA4004425.contigs.fa.gz
SAMEA4004426	4390977f110cb4c1eff4a70031ca9147	SAMEA4004426.contigs.fa.gz
SAMEA4004427	16b81311986b5489c92d6b3c03edd0ca	SAMEA4004427.contigs.fa.gz
SAMEA4004429	a9c2d1fc1a03ad1963f96008c5979933	SAMEA4004429.contigs.fa.gz
SAMEA4004430	98ee115e368261b6419576172402c06f	SAMEA4004430.contigs.fa.gz
SAMEA4004431	8f0314fb14f875ef6c7a64545b282c53	SAMEA4004431.contigs.fa.gz
SAMEA4004432	43292d12799d3a43267154e96ca357af	SAMEA4004432.contigs.fa.gz
SAMEA4004433	1ca525d5418265257e38ce5f6ac956df	SAMEA4004433.contigs.fa.gz
SAMEA4004434	492cd48875cd303621c022e80a2fa2df	SAMEA4004434.contigs.fa.gz
SAMEA4004435	3ee9796739d7c13c675729842ad968cb	SAMEA4004435.contigs.fa.gz
SAMEA4004436	5bb80c3e7ab02ea7abf2520005981b67	SAMEA4004436.contigs.fa.gz
SAMEA4004437	abc1cc92832e35435f52c242848519fd	SAMEA4004437.contigs.fa.gz
SAMEA4004438	2e4df3f3046bc45ed00d1a0b4ede2bce	SAMEA4004438.contigs.fa.gz
SAMEA4004439	01bb7d1cca96974c930a97fdbc2d5b40	SAMEA4004439.contigs.fa.gz
SAMEA4004440	0202c2a6efd16bd487eb95f70429cc83	SAMEA4004440.contigs.fa.gz
SAMEA4004441	23473b2200c8c728fc7b488668dc8626	SAMEA4004441.contigs.fa.gz
SAMEA4004442	3e1d86ab912c768912c8dbad10cd77ed	SAMEA4004442.contigs.fa.gz
SAMEA4004443	be0855a547c79605f90adecfa444e9d7	SAMEA4004443.contigs.fa.gz
SAMEA4004444	5a6204d681453d4c222d05c588379ee5	SAMEA4004444.contigs.fa.gz
SAMEA4004445	f59ed1d913a88a58ecf8591e2db5e4fd	SAMEA4004445.contigs.fa.gz
SAMEA4004446	4c6e3c79f0ecd81b6ad74d1f725e12eb	SAMEA4004446.contigs.fa.gz
SAMEA4004447	b0fef8527c84c048991cd45af0b5408e	SAMEA4004447.contigs.fa.gz
SAMEA4004448	20803dbe739f955357ad4e26131277e5	SAMEA4004448.contigs.fa.gz
SAMEA4004449	f86d3d55f8a754b9b9326b7fcedbff5b	SAMEA4004449.contigs.fa.gz
SAMEA4004450	5a4b79daadc3bcadcdbfa17dcca6e82e	SAMEA4004450.contigs.fa.gz
SAMEA4004451	85119412f6020822343f024b53170f4d	SAMEA4004451.contigs.fa.gz
SAMEA4004453	8722dce745e3612ffa540f96cbbbb461	SAMEA4004453.contigs.fa.gz
SAMEA4004454	32122898ba4521f4c0912050374bc341	SAMEA4004454.contigs.fa.gz
SAMEA4004455	0ea57d8e6337dcd5437fcbebc77305b3	SAMEA4004455.contigs.fa.gz
SAMEA4004456	9e6d91aa81e6ce47b2196f867d29e3de	SAMEA4004456.contigs.fa.gz
SAMEA4004457	775c37e2e80862cecbcbda389949f611	SAMEA4004457.contigs.fa.gz
SAMEA4004458	41d755d1380f3257f055034b935383d3	SAMEA4004458.contigs.fa.gz
SAMEA4004459	71d9a4dd31d41f0aa8dd6dddee8fb94a	SAMEA4004459.contigs.fa.gz
SAMEA4004460	3d3fb142d0195263fc095771681887ac	SAMEA4004460.contigs.fa.gz
SAMEA4004461	4ff6680dde16ea6da79d6f1812fef199	SAMEA4004461.contigs.fa.gz
SAMEA4004462	9cb828423b50c2e1f423390690857b7d	SAMEA4004462.contigs.fa.gz
SAMEA4004464	971e22115164ddf047c2841b4f43e0c3	SAMEA4004464.contigs.fa.gz
SAMEA4004465	a36805fa8a87e024315d17439bcd4080	SAMEA4004465.contigs.fa.gz
SAMEA4004466	3d06cd969e565f7d86ca27700ca6f963	SAMEA4004466.contigs.fa.gz
SAMEA4004467	cb9179a9b450336a32f15fbbae8fdf47	SAMEA4004467.contigs.fa.gz
SAMEA4004468	a6533804a564605a983429ff3935287f	SAMEA4004468.contigs.fa.gz
SAMEA4004469	75ad72c7e901983bb2fc4be320bc4182	SAMEA4004469.contigs.fa.gz
SAMEA4004470	e473cbf52e0ddbfeef660b75ffe09c6b	SAMEA4004470.contigs.fa.gz
SAMEA4004471	a21c6ab521ac5fd8a88ce8ba50647f83	SAMEA4004471.contigs.fa.gz
SAMEA4004472	9a2c19862a663ab4ad2ab38e7b59a366	SAMEA4004472.contigs.fa.gz
SAMEA4004473	062b6fc154d4e5d7d13892203b94112a	SAMEA4004473.contigs.fa.gz
SAMEA4004474	9150cea0ab9b3436acb61bf645efd9a2	SAMEA4004474.contigs.fa.gz
SAMEA4004475	b9be8b21261261939726069f5bf05e76	SAMEA4004475.contigs.fa.gz
SAMEA4004476	55ebc0fe8a8a01f45c2d83dfa20147a8	SAMEA4004476.contigs.fa.gz
SAMEA4004477	76eae582ad8d1d982869abcf1d291bc9	SAMEA4004477.contigs.fa.gz
SAMEA4004478	a447e4071760ee9133cd71d6c1e4aa8e	SAMEA4004478.contigs.fa.gz
SAMEA4004479	a796bc46febeae2bc56b759459e15dbe	SAMEA4004479.contigs.fa.gz
SAMEA4004480	d0bd75dc635a0187613f6f029600edfc	SAMEA4004480.contigs.fa.gz
SAMEA4004481	510b5a7fb1ae7020690d8bde778c586d	SAMEA4004481.contigs.fa.gz
SAMEA4004482	c19e639df515b3b4edf51b4ae50d044d	SAMEA4004482.contigs.fa.gz
SAMEA4004483	8c86203fc82f02e9fb4d97959206e294	SAMEA4004483.contigs.fa.gz
SAMEA4004484	db5720fb592abb0164e858b0d5c5d781	SAMEA4004484.contigs.fa.gz
SAMEA4004485	26df72c9246c98c1d01168f8f8a640d2	SAMEA4004485.contigs.fa.gz
SAMEA4004486	78af525e3a10e7c7c44885e5bb81c50c	SAMEA4004486.contigs.fa.gz
SAMEA4004487	d4aee8e5d1745578fa96f2d2257ad36f	SAMEA4004487.contigs.fa.gz
SAMEA4004488	1a19e60583eff4b1fafcb1b375b30d2a	SAMEA4004488.contigs.fa.gz
SAMEA4004489	84669cd285605e356e56348837a52c44	SAMEA4004489.contigs.fa.gz
SAMEA4004490	9dfe44257da540831ccb3e0988654031	SAMEA4004490.contigs.fa.gz
SAMEA4004491	67a80cc80b0bee753bdcdd30dc7179ff	SAMEA4004491.contigs.fa.gz
SAMEA4004492	8a5d4029aff87323f109f0a75c2a4681	SAMEA4004492.contigs.fa.gz
SAMEA4004493	7e8897ca6bae1b5ff7656020ef664550	SAMEA4004493.contigs.fa.gz
SAMEA4004494	4d64c289525e8126c2ba5cc4e7b4f5cd	SAMEA4004494.contigs.fa.gz
SAMEA4004495	adfe163d07d73db29de7505526ee8e70	SAMEA4004495.contigs.fa.gz
SAMEA4004496	2329c1d1648055dce01567e7ed0d8bd7	SAMEA4004496.contigs.fa.gz
SAMEA4004497	d2fa93e558d1c585a0d7efe38e0d8aea	SAMEA4004497.contigs.fa.gz
SAMEA4004498	73caebb1ad975787b73604805255a3b4	SAMEA4004498.contigs.fa.gz
SAMEA4004499	ecc59388028160aa9f02486187344ace	SAMEA4004499.contigs.fa.gz
SAMEA4004500	10e2f63bd37c42bc3f539fc474f097d5	SAMEA4004500.contigs.fa.gz
SAMEA4004501	c8a45ac95db0ba31feb6498dc504334a	SAMEA4004501.contigs.fa.gz
SAMEA4004502	ae7e6e3954e5a939d39e0c7c7b98fe66	SAMEA4004502.contigs.fa.gz
SAMEA4004503	d069ee9ea65a952cda15b178a5f29afc	SAMEA4004503.contigs.fa.gz
SAMEA4004504	f634aaf9035fa5f82cad3e4700bb5cb9	SAMEA4004504.contigs.fa.gz
SAMEA4004505	e9cb2e212794a14819f7e1ba7b844a79	SAMEA4004505.contigs.fa.gz
SAMEA4004506	977aa29d10264e776e2faefeb2df0f14	SAMEA4004506.contigs.fa.gz
SAMEA4004507	ab1ef1accd28e3174c915cdddf5779f7	SAMEA4004507.contigs.fa.gz
SAMEA4004508	2432cd0c615c7be37832988c703c91e8	SAMEA4004508.contigs.fa.gz
SAMEA4004509	1976d36f0eaa2475799fd3f0c6d9e1a9	SAMEA4004509.contigs.fa.gz
SAMEA4004510	e8c0d0be9f6b84f48c256303861aeeee	SAMEA4004510.contigs.fa.gz
SAMEA4004511	4f8eef8bbe544a9da0acecdeb1dc0373	SAMEA4004511.contigs.fa.gz
SAMEA4004512	5286ed1dc41eef3eda0e223be8c44b8c	SAMEA4004512.contigs.fa.gz
SAMEA4004514	db12e22c43bc99df272d4f5e5997d210	SAMEA4004514.contigs.fa.gz
SAMEA4004515	eda84b6ad596a0fe0b5c719dfd50f3c3	SAMEA4004515.contigs.fa.gz
SAMEA4004516	2958dfa35dc3527148a248212e5a251f	SAMEA4004516.contigs.fa.gz
SAMEA4004517	42204fd1f78c5d232832c0d45ddef93e	SAMEA4004517.contigs.fa.gz
SAMEA4004518	72cc07b53b25fdcc80ef308c9beea30d	SAMEA4004518.contigs.fa.gz
SAMEA4004519	bdcc68f2b58e2bba926a1af64ea383c8	SAMEA4004519.contigs.fa.gz
SAMEA4004520	b56ad766d068ba3daf1aa11ed992c666	SAMEA4004520.contigs.fa.gz
SAMEA4004521	d8ea62bc7e1e1b07d8d728558ae6595a	SAMEA4004521.contigs.fa.gz
SAMEA4004523	bd2f86c1542b7be706cc3144b800ac50	SAMEA4004523.contigs.fa.gz
SAMEA4004524	87b309783dc1d7dc95c4e9ff2763fdae	SAMEA4004524.contigs.fa.gz
SAMEA4004525	4d55d2a8b217a360836a3f281f0a34bc	SAMEA4004525.contigs.fa.gz
SAMEA4004526	b3d82c475933724243b92e0843a1057e	SAMEA4004526.contigs.fa.gz
SAMEA4004527	d5c768eee23b9ade6f039dcf989ebca4	SAMEA4004527.contigs.fa.gz
SAMEA4004528	31a4bcd6c76cc62fd567c3aac402417a	SAMEA4004528.contigs.fa.gz
SAMEA4004529	870b4413efa050a3dc4c90d6a3d651e6	SAMEA4004529.contigs.fa.gz
SAMEA4004530	f391ab14050c40631ef347c0be33594f	SAMEA4004530.contigs.fa.gz
SAMEA4004531	b475f94a144152c8c1397376053c0523	SAMEA4004531.contigs.fa.gz
SAMEA4004636	f9f7f624f47cf834084bae38da6e2ad7	SAMEA4004636.contigs.fa.gz
SAMEA4004637	3c762a64d31f9fb3c4fe3771bd74f7ae	SAMEA4004637.contigs.fa.gz
SAMEA4004638	311f0a932b2fcd9f4d3fd4f68e38fd93	SAMEA4004638.contigs.fa.gz
SAMEA4004639	b60c8afc5aa4bf15e4104bca1ba2d09a	SAMEA4004639.contigs.fa.gz
SAMEA4004640	ec6cc1561cb78bbb6ba69fc54f5a5af3	SAMEA4004640.contigs.fa.gz
SAMEA4004641	b70bd1a3e3817ebfe75e7003fa0c5883	SAMEA4004641.contigs.fa.gz
SAMEA4004642	5f3b481082812c094b4c710f01c5e5ef	SAMEA4004642.contigs.fa.gz
SAMEA4004643	3e0089eb988c5d28a52e27a0274caad3	SAMEA4004643.contigs.fa.gz
SAMEA4004644	e0666819b163f96f32b0583952906c4b	SAMEA4004644.contigs.fa.gz
SAMEA4004645	3e5fd89bb75338c4e69d85bc3e120080	SAMEA4004645.contigs.fa.gz
SAMEA4004646	f29b13b60fa0725b3d15342812e661e4	SAMEA4004646.contigs.fa.gz
SAMEA4004647	e427be1c28778081ea4fa0331ce56228	SAMEA4004647.contigs.fa.gz
SAMEA4004648	30cbf0b304f4b6ea050bd2cb180effcc	SAMEA4004648.contigs.fa.gz
SAMEA4004649	4bd9033817e45b99f793381167543cc1	SAMEA4004649.contigs.fa.gz
SAMEA4004650	6e7383649ecab075f7f045b33f8491cb	SAMEA4004650.contigs.fa.gz
SAMEA4004651	f42fa71f02b2319925ed127036db10fb	SAMEA4004651.contigs.fa.gz
SAMEA4004652	8c34b560a1aea41034c3ed671e96ae32	SAMEA4004652.contigs.fa.gz
SAMEA4004653	6afc55765652aa0645c2f7c4d0a515a8	SAMEA4004653.contigs.fa.gz
SAMEA4004654	8ddfa78fc6ed127b5b01e8b2fbe293a1	SAMEA4004654.contigs.fa.gz
SAMEA4004655	96ee0589c640422e0934dd01582a621e	SAMEA4004655.contigs.fa.gz
SAMEA4004656	e03a92ec09a8da585a8dd51fa261eae9	SAMEA4004656.contigs.fa.gz
SAMEA4004657	abc71140fa50d7f9226492d13ae6ffad	SAMEA4004657.contigs.fa.gz
SAMEA4004658	13e9739a68851147ee09bad8aa661f01	SAMEA4004658.contigs.fa.gz
SAMEA4004659	fc884fd4f5011289e5af0e47b279eb55	SAMEA4004659.contigs.fa.gz
SAMEA4004660	097a9987cf72ea1f19c15a185df1fd0f	SAMEA4004660.contigs.fa.gz
SAMEA4004661	6bfe9da94d84f637cbe2a7c4036eb8ef	SAMEA4004661.contigs.fa.gz
SAMEA4004662	e357e55bb55c73aa6ccd7c0282f71416	SAMEA4004662.contigs.fa.gz
SAMEA4004663	544f6d4c9374839ff05249fa017f9e8c	SAMEA4004663.contigs.fa.gz
SAMEA4004664	81c1bb3c916f01a36b2208c343e3acaa	SAMEA4004664.contigs.fa.gz
SAMEA4004665	9eac75998fcb9e7c5e73d672664d701f	SAMEA4004665.contigs.fa.gz
SAMEA4004666	b0b1c60660fdd7d823c12d27c9e6e06a	SAMEA4004666.contigs.fa.gz
SAMEA4004667	88cef58948cfce508ff4e6aa91e11a25	SAMEA4004667.contigs.fa.gz
SAMEA4004668	23370ec181e9007d460942dc736504b7	SAMEA4004668.contigs.fa.gz
SAMEA4004669	f794e1c44505dd0ea4b2562c6a6565ec	SAMEA4004669.contigs.fa.gz
SAMEA4004670	ecad28ea9f0ae215088a865e8ecefef3	SAMEA4004670.contigs.fa.gz
SAMEA4004671	38bb45c6a87f25d43774a1732d987213	SAMEA4004671.contigs.fa.gz
SAMEA4004672	9333516b450fa003f62d4acbd9a610c0	SAMEA4004672.contigs.fa.gz
SAMEA4004673	91171935c724443e3266d1499cb69fb0	SAMEA4004673.contigs.fa.gz
SAMEA4004674	ca59de8884a4d441593e9126a2a973e1	SAMEA4004674.contigs.fa.gz
SAMEA4004675	c6d0c48a3d6cdf120d6840ccd134fb81	SAMEA4004675.contigs.fa.gz
SAMEA4004676	d31dfaf365d97b60bf99bc89922fd13e	SAMEA4004676.contigs.fa.gz
SAMEA4004677	8afd5479d0089f9eafdd41a5781dc388	SAMEA4004677.contigs.fa.gz
SAMEA4004678	19686a559a78cccc047a8fd4bafaf33e	SAMEA4004678.contigs.fa.gz
SAMEA4004679	433a1597d9c9dacede2aadd86964d2dd	SAMEA4004679.contigs.fa.gz
SAMEA4004680	5f56b74e04d97aaff8ec4f0663b26321	SAMEA4004680.contigs.fa.gz
SAMEA4004681	2ced419c37ffd7608e3a2a4b0431f6f4	SAMEA4004681.contigs.fa.gz
SAMEA4004682	8c06950f8105bb6862f3a2d103d4014d	SAMEA4004682.contigs.fa.gz
SAMEA4004683	811a523e60a966389d14bdd1978f5f9d	SAMEA4004683.contigs.fa.gz
SAMEA4004684	d2404411c24f9b3b44d79e92b03dfbb7	SAMEA4004684.contigs.fa.gz
SAMEA4004686	cc3a6406a6f867af0e653f06468a59d0	SAMEA4004686.contigs.fa.gz
SAMEA4004687	378f74a391f2029fa840f8f87d178c64	SAMEA4004687.contigs.fa.gz
SAMEA4004688	c491f7af3f569ccde3b6127322750567	SAMEA4004688.contigs.fa.gz
SAMEA4004689	2f21d0e8028b6842b8af51fa8b0b38c5	SAMEA4004689.contigs.fa.gz
SAMEA4004690	ab36457cd23eede91c385f4d4cfbed51	SAMEA4004690.contigs.fa.gz
SAMEA4004691	1cfebad449ee22921ff3bf31a18c7eab	SAMEA4004691.contigs.fa.gz
SAMEA4004692	9a7a8e32fe6df312a80465eaab72e844	SAMEA4004692.contigs.fa.gz
SAMEA4004693	910cc986ecc3b3cf105ee756a4897c7a	SAMEA4004693.contigs.fa.gz
SAMEA4004694	ea51ffbca1844b3296455cdf83f037f3	SAMEA4004694.contigs.fa.gz
SAMEA4004695	a901952d7f740f6af979d67c99e38087	SAMEA4004695.contigs.fa.gz
SAMEA4004696	e2e5d840063812d01eb949a3e51641bc	SAMEA4004696.contigs.fa.gz
SAMEA4004697	6f4e0ff9cf1de78acc8b1ad4a9e8007a	SAMEA4004697.contigs.fa.gz
SAMEA4004698	1d7dcf0fc8557862f8d2b094061ed7ee	SAMEA4004698.contigs.fa.gz
